Group Exit Status,Classroom,Subject,exited_at,GroupID,Group Name,Number of Students,T1,DIP/T2/T3,First Lesson Date,Last Lesson Date,Number of Lesson of Type L(Lesson),Number of Lesson of Type R(Reteach),Number of Lesson of Type C(custom),Total Lesson Taught,Last Lesson Enter,Number of Weekly Assessments,Exit Assessments Given,,
Open,CH3,Language,NULL,41,T1 Oral Comprehension,4,4,0,9/18/15,11/9/15,10,6,0,16,3.2,0,No,,
Open,PL4,Language,NULL,512,T1 Conversations,6,6,0,9/21/15,11/5/15,5,0,0,5,5.1,0,No,,
Open,PL4,Language,NULL,510,T1 Oral Comprehension,6,6,0,9/21/15,11/5/15,14,0,0,14,4.2,2,No,,
Open,DP3,Language,NULL,558,T1 Oral Comprehension,6,6,0,9/16/15,11/4/15,8,0,0,8,2.3,0,Yes,,
Open,DP3,Language,NULL,560,T1 Expression: Descriptive Language,5,5,0,9/21/15,11/4/15,6,0,0,6,2.3,0,Yes,,
Open,DP3,Language,NULL,561,T1 Expression: Descriptive Language,6,6,0,9/21/15,11/4/15,6,0,0,6,2.3,0,Yes,,
Open,CH7,Math,NULL,98,T1 One-to-One,1,1,0,9/14/15,11/3/15,8,0,0,8,2.3,0,No,,
Open,DP3,Language,NULL,559,T1 Oral Comprehension,6,6,0,9/16/15,11/3/15,8,1,0,9,2.5.11,0,Yes,,
Open,PL3,Language,NULL,1267,T1 Expression: Descriptive Language,5,5,0,11/3/15,11/3/15,1,0,0,1,1.1,0,No,,
Close,LP1,Math,3/18/16,2878,T1 Number Symbols,5,5,0,2/23/16,3/16/16,8,0,0,8,2.1,0,Yes,,
Open,CH3,Language,NULL,43,T1 Oral Comprehension,5,5,0,9/18/15,11/3/15,10,0,0,10,4.2,0,Yes,,
Open,CH3,Language,NULL,42,T1 Oral Comprehension,4,4,0,9/18/15,11/3/15,11,0,0,11,4.2,0,Yes,,
Open,CH7,Math,NULL,101,T1 Rational Counting,5,5,0,9/14/15,11/2/15,13,0,0,13,3.4,0,Yes,,
Open,OK5,Literacy,NULL,284,T1 Rhyme,7,6,1,9/14/15,11/1/15,16,0,0,16,5.3,2,No,,
Open,OK5,Literacy,NULL,283,T1 Rhyme,7,7,0,9/14/15,11/1/15,15,0,0,15,5.3,2,No,,
Open,LP3,Language,NULL,384,T1 Conversations,7,7,0,10/28/15,10/28/15,3,0,0,3,1.3,1,No,,
Close,LP2,Math,3/1/16,2889,T1 Quantification,3,3,0,2/25/16,2/25/16,0,0,0,0,NULL,0,Yes,,
Open,CH8,Language,NULL,125,T1 Expression: Descriptive Language,6,6,0,9/25/15,10/28/15,6,1,0,7,2.2,1,No,,
Close,SW1,Math,2/24/16,2891,T1 Rote Counting,1,1,0,2/24/16,2/24/16,0,0,0,0,NULL,0,Yes,,
Open,CH8,Language,NULL,124,T1 Expression: Descriptive Language,6,6,0,9/25/15,10/28/15,8,2,0,10,2.3,2,No,,
Open,CH8,Language,NULL,123,T1 Oral Comprehension,4,4,0,9/25/15,10/28/15,8,1,0,9,3.2,2,No,,
Open,SW1,Math,NULL,1350,T1 Number Symbols,4,4,0,10/27/15,10/27/15,3,0,0,3,1.3,0,Yes,,
Open,SW1,Math,NULL,1351,T1 Number Symbols,4,4,0,10/26/15,10/27/15,3,0,0,3,1.3,0,Yes,,
Open,SW1,Math,NULL,1349,T1 Quantification,4,4,0,10/27/15,10/27/15,3,0,0,3,1.3,0,No,,
Close,CH8,Literacy,2/25/16,2900,T1 Syllables,2,1,1,2/25/16,2/25/16,0,0,0,0,NULL,0,Yes,,
Close,CH8,Literacy,3/8/16,2902,T1 Compound Words,2,1,1,3/1/16,3/8/16,7,0,0,7,2.1,0,Yes,,
Close,PSP4,Math,2/25/16,2903,T1 Quantification,3,3,0,2/25/16,2/25/16,0,0,0,0,NULL,0,Yes,,
Open,SW1,Math,NULL,1346,T1 Quantification,5,5,0,10/27/15,10/27/15,3,0,0,3,1.3,0,No,,
Open,SW3,Literacy,NULL,170,T1 Rhyme,4,4,0,9/14/15,10/26/15,10,8,0,18,3.2,2,Yes,,
Open,CH3,Language,NULL,44,T1 Expression: Descriptive Language,6,6,0,9/18/15,10/22/15,9,0,0,9,3.3,0,Yes,,
Open,CH7,Math,NULL,1320,T1 Number Symbols,4,4,0,10/21/15,10/21/15,0,0,0,0,NULL,0,Yes,,
Open,CH7,Math,NULL,1296,T1 Quantification,4,4,0,10/20/15,10/20/15,0,0,0,0,NULL,0,Yes,,
Open,SW4,Math,NULL,182,T1 Rational Counting,6,6,0,9/15/15,10/20/15,15,0,0,15,4.3,0,Yes,,
Open,SW4,Math,NULL,183,T1 Rational Counting,6,6,0,9/15/15,10/19/15,12,0,0,12,4.3,0,Yes,,
Open,SW4,Math,NULL,181,T1 Rational Counting,7,7,0,9/15/15,10/19/15,14,0,0,14,4.3,0,Yes,,
Open,OK5,Math,NULL,279,T1 Rational Counting,4,4,0,9/16/15,10/15/15,8,0,0,8,2.1,3,No,,
Open,OK5,Math,NULL,280,T1 Rational Counting,6,6,0,9/16/15,10/15/15,7,0,0,7,2.1,4,Yes,,
Close,DK1,Literacy,2/29/16,2929,T1 Compound Words,7,7,0,2/29/16,2/29/16,0,0,0,0,NULL,0,Yes,,
Open,OK5,Literacy,NULL,281,T1 Word Awareness,4,4,0,9/14/15,10/15/15,13,0,0,13,4.3,2,Yes,,
Open,OK5,Literacy,NULL,282,T1 Word Awareness,3,3,0,9/14/15,10/15/15,13,0,0,13,4.3,2,Yes,,
Open,OK5,Math,NULL,278,T1 Rational Counting,6,6,0,9/16/15,10/14/15,11,1,0,12,2.3,4,No,,
Open,OK5,Math,NULL,277,T1 One-to-One,6,6,0,9/15/15,10/13/15,10,1,0,11,2.3,4,Yes,,
Open,SW2,Literacy,NULL,154,T1 Word Awareness,6,6,0,9/16/15,10/8/15,7,0,0,7,2.3,0,Yes,,
Close,DP3,Math,2/29/16,2941,T1 Rote Counting,1,1,0,2/29/16,2/29/16,0,0,0,0,NULL,0,Yes,,
Close,LP1,Literacy,3/16/16,2944,T1 Syllables,4,4,0,3/2/16,3/16/16,6,0,0,6,2.3,0,Yes,,
Open,SW3,Math,NULL,167,T1 Rational Counting,6,6,0,9/14/15,10/6/15,6,0,0,6,2.3,2,Yes,,
Open,SW3,Math,NULL,166,T1 Rational Counting,5,5,0,9/14/15,10/6/15,6,1,0,7,2.21,2,Yes,,
Open,SW3,Literacy,NULL,171,T1 Syllables,2,2,0,9/14/15,10/6/15,9,0,0,9,3.2,2,Yes,,
Open,SW5,Math,NULL,198,T1 Rational Counting,5,5,0,9/15/15,10/6/15,8,0,0,8,3.1,0,Yes,,
Open,SW3,Literacy,NULL,169,T1 Word Awareness,7,7,0,9/14/15,10/6/15,8,0,0,8,3.2,2,Yes,,
Open,SW3,Literacy,NULL,168,T1 Word Awareness,7,7,0,9/14/15,10/6/15,19,0,0,19,3.2,4,Yes,,
Open,CH1,Language,NULL,11,T1 Expression: Descriptive Language,4,4,0,9/18/15,10/2/15,5,0,0,5,2.2,0,No,,
Open,CH1,Language,NULL,12,T1 Expression: Descriptive Language,4,4,0,9/18/15,10/2/15,5,0,0,5,2.2,1,No,,
Open,CH7,Language,NULL,110,T1 Conversations,4,4,0,9/18/15,10/2/15,5,0,0,5,2.2,0,No,,
Open,CH1,Language,NULL,10,T1 Oral Comprehension,6,6,0,9/17/15,10/2/15,6,0,0,6,2.2,1,No,,
Open,CH1,Language,NULL,9,T1 Oral Comprehension,6,6,0,9/17/15,10/2/15,5,0,0,5,2.2,2,No,,
Open,PL4,Language,NULL,511,T1 Expression: Descriptive Language,6,6,0,9/25/15,10/1/15,5,0,0,5,3.3,0,No,,
Close,SW5,Math,3/3/16,2958,T1 Classification/Sorting,5,5,0,3/2/16,3/2/16,7,0,0,7,2.3,0,Yes,,
Close,SW5,Math,3/2/16,2959,T1 Classification/Sorting,5,5,0,3/2/16,3/2/16,6,0,0,6,2.3,0,Yes,,
Open,DP4,Language,NULL,577,T1 Expression: Descriptive Language,6,6,0,9/22/15,10/1/15,4,0,0,4,2.2,0,No,,
Open,DP4,Language,NULL,576,T1 Expression: Descriptive Language,6,6,0,9/22/15,10/1/15,6,0,0,6,2.3,0,No,,
Open,DP4,Language,NULL,575,T1 Expression: Descriptive Language,6,6,0,9/22/15,10/1/15,4,0,0,4,2.1,0,No,,
Open,DP4,Language,NULL,574,T1 Oral Comprehension,4,4,0,9/18/15,10/1/15,6,0,0,6,2.3,0,Yes,,
Open,CH2,Language,NULL,28,T1 Expression: Descriptive Language,5,5,0,9/18/15,9/28/15,2,0,0,2,1.2,0,No,,
Open,CH2,Language,NULL,27,T1 Oral Comprehension,5,5,0,9/17/15,9/28/15,6,0,0,6,1.3,0,No,,
Open,OK5,Language,NULL,288,T1 Conversations,1,1,0,9/18/15,9/28/15,3,0,0,3,2.1,0,No,,
Open,CH2,Language,NULL,26,T1 Oral Comprehension,5,5,0,9/17/15,9/28/15,3,0,0,3,1.3,0,No,,
Open,CH2,Language,NULL,25,T1 Oral Comprehension,4,4,0,9/17/15,9/28/15,4,0,0,4,1.3,0,No,,
Open,OK7,Language,NULL,320,T1 Conversations,7,7,0,9/21/15,9/28/15,3,0,0,3,1.3,0,No,,
Open,OK7,Language,NULL,319,T1 Expression: Descriptive Language,4,4,0,9/21/15,9/28/15,3,0,0,3,1.3,0,No,,
Open,OK7,Language,NULL,318,T1 Expression: Descriptive Language,6,6,0,9/21/15,9/28/15,3,0,0,3,1.3,0,No,,
Open,CH8,Language,NULL,126,T1 Conversations,1,1,0,9/25/15,9/25/15,3,0,0,3,1.3,0,No,,
Open,SW3,Math,NULL,165,T1 One-to-One,5,5,0,9/14/15,9/25/15,12,3,0,15,2.3,4,Yes,,
Open,SW5,Math,NULL,200,T1 Rational Counting,5,5,0,9/15/15,9/25/15,6,0,0,6,2.3,0,Yes,,
Open,SW3,Math,NULL,164,T1 One-to-One,4,4,0,9/14/15,9/25/15,7,1,0,8,2.3,2,Yes,,
Close,LP2,Social Emotional,NULL,2995,T1 SED PS Units 6-10,5,5,0,3/13/16,3/13/16,4,0,0,4,3.1,0,No,,
Close,LP2,Social Emotional,NULL,2996,T1 SED PS Units 6-10,4,4,0,3/13/16,3/13/16,4,0,0,4,3.1,0,No,,
Close,LP2,Social Emotional,NULL,2997,T1 SED PS Units 6-10,5,5,0,3/13/16,3/13/16,4,0,0,4,3.1,0,No,,
Open,PL4,Language,NULL,513,T1 Conversations,5,5,0,9/21/15,9/25/15,2,0,0,2,2.1,0,No,,
Open,CH4,Language,NULL,60,T1 Expression: Descriptive Language,5,5,0,9/23/15,9/23/15,2,0,0,2,1.2,0,No,,
Close,PSP3,Math,3/16/16,3001,T1 Subtraction Strategies,4,4,0,3/16/16,3/16/16,0,0,0,0,NULL,0,Yes,,
Open,OK6,Language,NULL,304,T1 Expression: Descriptive Language,6,6,0,9/22/15,9/22/15,1,0,0,1,1.1,0,No,,
Open,OK6,Language,NULL,303,T1 Expression: Descriptive Language,6,6,0,9/22/15,9/22/15,1,0,0,1,1.1,0,No,,
Close,DP1,Literacy,3/17/16,3013,T1 Rhyme,5,5,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Literacy,3/17/16,3015,T1 Syllables,7,7,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Literacy,3/17/16,3019,T1 Syllables,4,4,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Literacy,3/17/16,3020,T1 Compound Words,3,3,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Literacy,3/17/16,3021,T1 Compound Words,1,1,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Close,DP1,Literacy,3/17/16,3022,T1 Word Awareness,5,5,0,3/17/16,3/17/16,0,0,0,0,NULL,0,Yes,,
Open,OK6,Language,NULL,302,T1 Expression: Descriptive Language,5,5,0,9/22/15,9/22/15,1,0,0,1,1.1,0,No,,
Open,OK6,Language,NULL,301,T1 Oral Comprehension,2,2,0,9/20/15,9/20/15,1,0,0,1,1.1,0,No,,
Open,DP5,Language,NULL,592,T1 Expression: Descriptive Language,6,6,0,9/18/15,9/18/15,1,0,0,1,1.1,0,No,,
Open,DP5,Language,NULL,591,T1 Expression: Descriptive Language,5,5,0,9/18/15,9/18/15,1,0,0,1,1.1,0,No,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
